FECHA,PRECIP_mean,PRECIP_max,TMAX_mean,TMIN_mean,EVAP_mean,RH2M,PRECTOTCORR,AOD_55,ALLSKY_SFC_SW_DWN,cont_SO_2,cont_CO,cont_NOx,cont_COV,cont_PM_010,cont_PM_2_5,cont_NH_3
1932-07-02,0.0,0.0,20.0,17.0,4.412,41.57,0.0,0.04,5.1509,20611.021,240997.256,75245.086,138370.855,52329.73499999999,29400.143,28719.614
1932-08-02,0.0,0.0,22.0,17.0,4.412,41.57,0.0,0.04,5.1509,20611.021,240997.256,75245.086,138370.855,52329.73499999999,29400.143,28719.614
1932-09-02,0.0,0.0,16.0,7.0,4.412,41.57,0.0,0.04,5.1509,20611.021,240997.256,75245.086,138370.855,52329.73499999999,29400.143,28719.614
1932-10-02,0.0,0.0,15.0,13.0,4.412,41.57,0.0,0.04,5.1509,20611.021,240997.256,75245.086,138370.855,52329.73499999999,29400.143,28719.614
1932-11-02,39.0,39.0,25.0,6.439338235294118,4.412,41.57,0.0,0.04,5.1509,20611.021,240997.256,75245.086,138370.855,52329.73499999999,29400.143,28719.614
1932-12-02,0.0,0.0,15.0,14.0,4.412,41.57,0.0,0.04,5.1509,20611.021,240997.256,75245.086,138370.855,52329.73499999999,29400.143,28719.614
1932-01-03,0.0,0.0,15.0,4.0,6.007928571428572,36.27,0.0,0.06,6.5516000000000005,20611.021,240997.256,75245.086,138370.855,52329.73499999999,29400.143,28719.614
1932-02-03,0.0,0.0,13.0,2.0,6.007928571428572,36.27,0.0,0.06,6.5516000000000005,20611.021,240997.256,75245.086,138370.855,52329.73499999999,29400.143,28719.614
1932-03-03,0.0,0.0,7.0,1.0,6.007928571428572,36.27,0.0,0.06,6.5516000000000005,20611.021,240997.256,75245.086,138370.855,52329.73499999999,29400.143,28719.614
1932-04-03,15.0,15.0,6.0,0.0,6.007928571428572,36.27,0.0,0.06,6.5516000000000005,20611.021,240997.256,75245.086,138370.855,52329.73499999999,29400.143,28719.614
1932-05-03,0.0,0.0,8.0,1.0,6.007928571428572,36.27,0.0,0.06,6.5516000000000005,20611.021,240997.256,75245.086,138370.855,52329.73499999999,29400.143,28719.614
1932-06-03,0.0,0.0,12.0,4.0,6.007928571428572,36.27,0.0,0.06,6.5516000000000005,20611.021,240997.256,75245.086,138370.855,52329.73499999999,29400.143,28719.614
1932-07-03,0.0,0.0,15.0,5.0,6.007928571428572,36.27,0.0,0.06,6.5516000000000005,20611.021,240997.256,75245.086,138370.855,52329.73499999999,29400.143,28719.614
1932-08-03,0.0,0.0,13.0,2.0,6.007928571428572,36.27,0.0,0.06,6.5516000000000005,20611.021,240997.256,75245.086,138370.855,52329.73499999999,29400.143,28719.614
1932-09-03,0.0,0.0,10.0,0.0,6.007928571428572,36.27,0.0,0.06,6.5516000000000005,20611.021,240997.256,75245.086,138370.855,52329.73499999999,29400.143,28719.614
1932-10-03,0.0,0.0,11.0,1.0,6.007928571428572,36.27,0.0,0.06,6.5516000000000005,20611.021,240997.256,75245.086,138370.855,52329.73499999999,29400.143,28719.614
1932-11-03,0.0,0.0,12.0,3.0,6.007928571428572,36.27,0.0,0.06,6.5516000000000005,20611.021,240997.256,75245.086,138370.855,52329.73499999999,29400.143,28719.614
1932-12-03,0.0,0.0,10.0,2.0,6.007928571428572,36.27,0.0,0.06,6.5516000000000005,20611.021,240997.256,75245.086,138370.855,52329.73499999999,29400.143,28719.614
1932-01-04,0.0,0.0,20.0,2.0,8.005833333333332,29.235,0.0,0.07,7.7357,20611.021,240997.256,75245.086,138370.855,52329.73499999999,29400.143,28719.614
1932-02-04,0.0,0.0,22.0,3.0,8.005833333333332,29.235,0.0,0.07,7.7357,20611.021,240997.256,75245.086,138370.855,52329.73499999999,29400.143,28719.614
1932-03-04,0.0,0.0,24.0,4.0,8.005833333333332,29.235,0.0,0.07,7.7357,20611.021,240997.256,75245.086,138370.855,52329.73499999999,29400.143,28719.614
1932-04-04,0.0,0.0,25.0,5.0,8.005833333333332,29.235,0.0,0.07,7.7357,20611.021,240997.256,75245.086,138370.855,52329.73499999999,29400.143,28719.614
1932-05-04,0.0,0.0,24.0,6.0,8.005833333333332,29.235,0.0,0.07,7.7357,20611.021,240997.256,75245.086,138370.855,52329.73499999999,29400.143,28719.614
1932-06-04,0.0,0.0,26.0,4.0,8.005833333333332,29.235,0.0,0.07,7.7357,20611.021,240997.256,75245.086,138370.855,52329.73499999999,29400.143,28719.614
1932-07-04,0.0,0.0,27.0,6.0,8.005833333333332,29.235,0.0,0.07,7.7357,20611.021,240997.256,75245.086,138370.855,52329.73499999999,29400.143,28719.614
1932-08-04,0.0,0.0,28.0,6.0,8.005833333333332,29.235,0.0,0.07,7.7357,20611.021,240997.256,75245.086,138370.855,52329.73499999999,29400.143,28719.614
1932-09-04,0.0,0.0,27.0,7.0,8.005833333333332,29.235,0.0,0.07,7.7357,20611.021,240997.256,75245.086,138370.855,52329.73499999999,29400.143,28719.614
1932-10-04,0.0,0.0,26.0,6.0,8.005833333333332,29.235,0.0,0.07,7.7357,20611.021,240997.256,75245.086,138370.855,52329.73499999999,29400.143,28719.614
1932-11-04,0.0,0.0,25.0,6.0,8.005833333333332,29.235,0.0,0.07,7.7357,20611.021,240997.256,75245.086,138370.855,52329.73499999999,29400.143,28719.614
1932-12-04,0.0,0.0,28.0,7.0,8.005833333333332,29.235,0.0,0.07,7.7357,20611.021,240997.256,75245.086,138370.855,52329.73499999999,29400.143,28719.614
1932-01-05,0.0,0.0,25.0,5.0,9.79625,28.9,0.0,0.08,8.36495,20611.021,240997.256,75245.086,138370.855,52329.73499999999,29400.143,28719.614
1932-02-05,0.0,0.0,24.0,6.0,9.79625,28.9,0.0,0.08,8.36495,20611.021,240997.256,75245.086,138370.855,52329.73499999999,29400.143,28719.614
1932-03-05,0.0,0.0,26.0,5.0,9.79625,28.9,0.0,0.08,8.36495,20611.021,240997.256,75245.086,138370.855,52329.73499999999,29400.143,28719.614
1932-04-05,0.0,0.0,25.0,4.0,9.79625,28.9,0.0,0.08,8.36495,20611.021,240997.256,75245.086,138370.855,52329.73499999999,29400.143,28719.614
1932-05-05,0.0,0.0,26.0,6.0,9.79625,28.9,0.0,0.08,8.36495,20611.021,240997.256,75245.086,138370.855,52329.73499999999,29400.143,28719.614
1932-06-05,0.0,0.0,25.0,5.0,9.79625,28.9,0.0,0.08,8.36495,20611.021,240997.256,75245.086,138370.855,52329.73499999999,29400.143,28719.614
1932-07-05,0.0,0.0,24.0,5.0,9.79625,28.9,0.0,0.08,8.36495,20611.021,240997.256,75245.086,138370.855,52329.73499999999,29400.143,28719.614
1932-08-05,0.0,0.0,27.0,6.0,9.79625,28.9,0.0,0.08,8.36495,20611.021,240997.256,75245.086,138370.855,52329.73499999999,29400.143,28719.614
1932-09-05,0.0,0.0,28.0,7.0,9.79625,28.9,0.0,0.08,8.36495,20611.021,240997.256,75245.086,138370.855,52329.73499999999,29400.143,28719.614
1932-10-05,0.0,0.0,26.0,5.0,9.79625,28.9,0.0,0.08,8.36495,20611.021,240997.256,75245.086,138370.855,52329.73499999999,29400.143,28719.614
1932-11-05,0.0,0.0,28.0,6.0,9.79625,28.9,0.0,0.08,8.36495,20611.021,240997.256,75245.086,138370.855,52329.73499999999,29400.143,28719.614
1932-12-05,0.0,0.0,27.0,5.0,9.79625,28.9,0.0,0.08,8.36495,20611.021,240997.256,75245.086,138370.855,52329.73499999999,29400.143,28719.614
1932-01-06,0.0,0.0,38.778888888888886,19.83333333333333,10.8,31.93,0.0,0.13,8.243749999999999,20611.021,240997.256,75245.086,138370.855,52329.73499999999,29400.143,28719.614
1932-02-06,0.0,0.0,38.778888888888886,19.83333333333333,10.8,31.93,0.0,0.13,8.243749999999999,20611.021,240997.256,75245.086,138370.855,52329.73499999999,29400.143,28719.614
1932-03-06,0.0,0.0,38.778888888888886,19.83333333333333,10.8,31.93,0.0,0.13,8.243749999999999,20611.021,240997.256,75245.086,138370.855,52329.73499999999,29400.143,28719.614
1932-04-06,0.0,0.0,38.778888888888886,19.83333333333333,10.8,31.93,0.0,0.13,8.243749999999999,20611.021,240997.256,75245.086,138370.855,52329.73499999999,29400.143,28719.614
1932-05-06,0.0,0.0,38.778888888888886,19.83333333333333,10.8,31.93,0.0,0.13,8.243749999999999,20611.021,240997.256,75245.086,138370.855,52329.73499999999,29400.143,28719.614
1932-06-06,0.0,0.0,38.778888888888886,19.83333333333333,10.8,31.93,0.0,0.13,8.243749999999999,20611.021,240997.256,75245.086,138370.855,52329.73499999999,29400.143,28719.614
1932-07-06,0.0,0.0,38.778888888888886,19.83333333333333,10.8,31.93,0.0,0.13,8.243749999999999,20611.021,240997.256,75245.086,138370.855,52329.73499999999,29400.143,28719.614
1932-08-06,0.0,0.0,38.778888888888886,19.83333333333333,10.8,31.93,0.0,0.13,8.243749999999999,20611.021,240997.256,75245.086,138370.855,52329.73499999999,29400.143,28719.614
1932-09-06,0.0,0.0,38.778888888888886,19.83333333333333,10.8,31.93,0.0,0.13,8.243749999999999,20611.021,240997.256,75245.086,138370.855,52329.73499999999,29400.143,28719.614
1932-10-06,0.0,0.0,38.778888888888886,19.83333333333333,10.8,31.93,0.0,0.13,8.243749999999999,20611.021,240997.256,75245.086,138370.855,52329.73499999999,29400.143,28719.614
1932-11-06,0.0,0.0,38.778888888888886,19.83333333333333,10.8,31.93,0.0,0.13,8.243749999999999,20611.021,240997.256,75245.086,138370.855,52329.73499999999,29400.143,28719.614
1932-12-06,0.0,0.0,38.778888888888886,19.83333333333333,10.8,31.93,0.0,0.13,8.243749999999999,20611.021,240997.256,75245.086,138370.855,52329.73499999999,29400.143,28719.614
1932-08-07,44.0,44.0,37.0,26.0,8.707777777777778,52.58,0.76,0.17,7.30295,20611.021,240997.256,75245.086,138370.855,52329.73499999999,29400.143,28719.614
1932-01-08,0.0,0.0,34.0,15.0,7.272,60.06,0.79,0.15,6.876250000000001,20611.021,240997.256,75245.086,138370.855,52329.73499999999,29400.143,28719.614
1932-02-08,0.0,0.0,34.0,17.0,7.272,60.06,0.79,0.15,6.876250000000001,20611.021,240997.256,75245.086,138370.855,52329.73499999999,29400.143,28719.614
1932-03-08,0.0,0.0,32.0,15.0,7.272,60.06,0.79,0.15,6.876250000000001,20611.021,240997.256,75245.086,138370.855,52329.73499999999,29400.143,28719.614
1932-04-08,0.0,0.0,33.0,16.0,7.272,60.06,0.79,0.15,6.876250000000001,20611.021,240997.256,75245.086,138370.855,52329.73499999999,29400.143,28719.614
1932-05-08,0.0,0.0,35.0,17.0,7.272,60.06,0.79,0.15,6.876250000000001,20611.021,240997.256,75245.086,138370.855,52329.73499999999,29400.143,28719.614
1932-06-08,0.0,0.0,30.0,16.0,7.272,60.06,0.79,0.15,6.876250000000001,20611.021,240997.256,75245.086,138370.855,52329.73499999999,29400.143,28719.614
1932-07-08,0.0,0.0,28.0,17.0,7.272,60.06,0.79,0.15,6.876250000000001,20611.021,240997.256,75245.086,138370.855,52329.73499999999,29400.143,28719.614
1932-08-08,0.0,0.0,21.0,15.0,7.272,60.06,0.79,0.15,6.876250000000001,20611.021,240997.256,75245.086,138370.855,52329.73499999999,29400.143,28719.614
1932-09-08,100.0,100.0,21.0,14.0,7.272,60.06,0.79,0.15,6.876250000000001,20611.021,240997.256,75245.086,138370.855,52329.73499999999,29400.143,28719.614
1932-10-08,0.0,0.0,25.0,15.0,7.272,60.06,0.79,0.15,6.876250000000001,20611.021,240997.256,75245.086,138370.855,52329.73499999999,29400.143,28719.614
1932-11-08,0.0,0.0,27.0,16.0,7.272,60.06,0.79,0.15,6.876250000000001,20611.021,240997.256,75245.086,138370.855,52329.73499999999,29400.143,28719.614
1932-12-08,0.0,0.0,26.0,15.0,7.272,60.06,0.79,0.15,6.876250000000001,20611.021,240997.256,75245.086,138370.855,52329.73499999999,29400.143,28719.614
1932-01-09,0.0,0.0,27.0,16.0,6.7637857142857145,57.47,0.05,0.12,6.3493,20611.021,240997.256,75245.086,138370.855,52329.73499999999,29400.143,28719.614
1932-02-09,0.0,0.0,26.0,15.0,6.7637857142857145,57.47,0.05,0.12,6.3493,20611.021,240997.256,75245.086,138370.855,52329.73499999999,29400.143,28719.614
1932-03-09,0.0,0.0,25.0,14.0,6.7637857142857145,57.47,0.05,0.12,6.3493,20611.021,240997.256,75245.086,138370.855,52329.73499999999,29400.143,28719.614
1932-04-09,0.0,0.0,26.0,15.0,6.7637857142857145,57.47,0.05,0.12,6.3493,20611.021,240997.256,75245.086,138370.855,52329.73499999999,29400.143,28719.614
1932-05-09,0.0,0.0,27.0,16.0,6.7637857142857145,57.47,0.05,0.12,6.3493,20611.021,240997.256,75245.086,138370.855,52329.73499999999,29400.143,28719.614
1932-06-09,0.0,0.0,26.0,14.0,6.7637857142857145,57.47,0.05,0.12,6.3493,20611.021,240997.256,75245.086,138370.855,52329.73499999999,29400.143,28719.614
1932-07-09,0.0,0.0,31.0,13.0,6.7637857142857145,57.47,0.05,0.12,6.3493,20611.021,240997.256,75245.086,138370.855,52329.73499999999,29400.143,28719.614
1932-08-09,0.0,0.0,30.0,12.0,6.7637857142857145,57.47,0.05,0.12,6.3493,20611.021,240997.256,75245.086,138370.855,52329.73499999999,29400.143,28719.614
1932-09-09,0.0,0.0,32.0,13.0,6.7637857142857145,57.47,0.05,0.12,6.3493,20611.021,240997.256,75245.086,138370.855,52329.73499999999,29400.143,28719.614
1932-10-09,0.0,0.0,31.0,11.0,6.7637857142857145,57.47,0.05,0.12,6.3493,20611.021,240997.256,75245.086,138370.855,52329.73499999999,29400.143,28719.614
1932-11-09,24.0,24.0,29.0,12.0,6.7637857142857145,57.47,0.05,0.12,6.3493,20611.021,240997.256,75245.086,138370.855,52329.73499999999,29400.143,28719.614
1932-12-09,0.0,0.0,30.0,12.0,6.7637857142857145,57.47,0.05,0.12,6.3493,20611.021,240997.256,75245.086,138370.855,52329.73499999999,29400.143,28719.614
1932-01-10,0.0,0.0,17.0,10.0,5.85625,46.24,0.0,0.06,5.4496,20611.021,240997.256,75245.086,138370.855,52329.73499999999,29400.143,28719.614
1932-02-10,0.0,0.0,18.0,11.0,5.85625,46.24,0.0,0.06,5.4496,20611.021,240997.256,75245.086,138370.855,52329.73499999999,29400.143,28719.614
1932-03-10,0.0,0.0,20.0,11.0,5.85625,46.24,0.0,0.06,5.4496,20611.021,240997.256,75245.086,138370.855,52329.73499999999,29400.143,28719.614
1932-04-10,0.0,0.0,19.0,10.0,5.85625,46.24,0.0,0.06,5.4496,20611.021,240997.256,75245.086,138370.855,52329.73499999999,29400.143,28719.614
1932-05-10,0.0,0.0,22.0,12.0,5.85625,46.24,0.0,0.06,5.4496,20611.021,240997.256,75245.086,138370.855,52329.73499999999,29400.143,28719.614
1932-06-10,0.0,0.0,24.0,4.0,5.85625,46.24,0.0,0.06,5.4496,20611.021,240997.256,75245.086,138370.855,52329.73499999999,29400.143,28719.614
1932-07-10,0.0,0.0,25.0,5.0,5.85625,46.24,0.0,0.06,5.4496,20611.021,240997.256,75245.086,138370.855,52329.73499999999,29400.143,28719.614
1932-08-10,0.0,0.0,26.0,4.0,5.85625,46.24,0.0,0.06,5.4496,20611.021,240997.256,75245.086,138370.855,52329.73499999999,29400.143,28719.614
1932-09-10,0.0,0.0,20.0,3.0,5.85625,46.24,0.0,0.06,5.4496,20611.021,240997.256,75245.086,138370.855,52329.73499999999,29400.143,28719.614
1932-10-10,0.0,0.0,18.0,6.0,5.85625,46.24,0.0,0.06,5.4496,20611.021,240997.256,75245.086,138370.855,52329.73499999999,29400.143,28719.614
1932-11-10,0.0,0.0,19.0,5.0,5.85625,46.24,0.0,0.06,5.4496,20611.021,240997.256,75245.086,138370.855,52329.73499999999,29400.143,28719.614
1932-12-10,17.0,17.0,17.0,7.0,5.85625,46.24,0.0,0.06,5.4496,20611.021,240997.256,75245.086,138370.855,52329.73499999999,29400.143,28719.614
1932-01-11,0.0,0.0,21.0,3.0,4.333392857142858,41.385000000000005,0.0,0.04,4.439500000000001,20611.021,240997.256,75245.086,138370.855,52329.73499999999,29400.143,28719.614
1932-02-11,0.0,0.0,20.0,3.0,4.333392857142858,41.385000000000005,0.0,0.04,4.439500000000001,20611.021,240997.256,75245.086,138370.855,52329.73499999999,29400.143,28719.614
1932-03-11,0.0,0.0,22.0,4.0,4.333392857142858,41.385000000000005,0.0,0.04,4.439500000000001,20611.021,240997.256,75245.086,138370.855,52329.73499999999,29400.143,28719.614
1932-04-11,0.0,0.0,22.0,5.0,4.333392857142858,41.385000000000005,0.0,0.04,4.439500000000001,20611.021,240997.256,75245.086,138370.855,52329.73499999999,29400.143,28719.614
1932-05-11,0.0,0.0,21.0,4.0,4.333392857142858,41.385000000000005,0.0,0.04,4.439500000000001,20611.021,240997.256,75245.086,138370.855,52329.73499999999,29400.143,28719.614
1932-06-11,0.0,0.0,22.0,3.0,4.333392857142858,41.385000000000005,0.0,0.04,4.439500000000001,20611.021,240997.256,75245.086,138370.855,52329.73499999999,29400.143,28719.614
1932-07-11,0.0,0.0,21.0,2.0,4.333392857142858,41.385000000000005,0.0,0.04,4.439500000000001,20611.021,240997.256,75245.086,138370.855,52329.73499999999,29400.143,28719.614
1932-08-11,0.0,0.0,22.0,2.0,4.333392857142858,41.385000000000005,0.0,0.04,4.439500000000001,20611.021,240997.256,75245.086,138370.855,52329.73499999999,29400.143,28719.614
1932-09-11,0.0,0.0,23.0,1.0,4.333392857142858,41.385000000000005,0.0,0.04,4.439500000000001,20611.021,240997.256,75245.086,138370.855,52329.73499999999,29400.143,28719.614
1932-10-11,0.0,0.0,22.0,2.0,4.333392857142858,41.385000000000005,0.0,0.04,4.439500000000001,20611.021,240997.256,75245.086,138370.855,52329.73499999999,29400.143,28719.614
1932-11-11,0.0,0.0,23.0,2.0,4.333392857142858,41.385000000000005,0.0,0.04,4.439500000000001,20611.021,240997.256,75245.086,138370.855,52329.73499999999,29400.143,28719.614
1932-12-11,0.0,0.0,24.0,2.0,4.333392857142858,41.385000000000005,0.0,0.04,4.439500000000001,20611.021,240997.256,75245.086,138370.855,52329.73499999999,29400.143,28719.614
1932-01-12,0.0,0.0,20.0,2.0,3.2495833333333337,43.44,0.0,0.03,3.9691,20611.021,240997.256,75245.086,138370.855,52329.73499999999,29400.143,28719.614
1932-02-12,0.0,0.0,19.0,1.0,3.2495833333333337,43.44,0.0,0.03,3.9691,20611.021,240997.256,75245.086,138370.855,52329.73499999999,29400.143,28719.614
1932-03-12,0.0,0.0,18.0,2.0,3.2495833333333337,43.44,0.0,0.03,3.9691,20611.021,240997.256,75245.086,138370.855,52329.73499999999,29400.143,28719.614
1932-04-12,0.0,0.0,17.0,1.0,3.2495833333333337,43.44,0.0,0.03,3.9691,20611.021,240997.256,75245.086,138370.855,52329.73499999999,29400.143,28719.614
1932-05-12,0.0,0.0,16.0,0.0,3.2495833333333337,43.44,0.0,0.03,3.9691,20611.021,240997.256,75245.086,138370.855,52329.73499999999,29400.143,28719.614
1932-06-12,0.0,0.0,18.0,1.0,3.2495833333333337,43.44,0.0,0.03,3.9691,20611.021,240997.256,75245.086,138370.855,52329.73499999999,29400.143,28719.614
1932-07-12,0.0,0.0,15.0,2.0,3.2495833333333337,43.44,0.0,0.03,3.9691,20611.021,240997.256,75245.086,138370.855,52329.73499999999,29400.143,28719.614
1932-08-12,0.0,0.0,10.0,3.0,3.2495833333333337,43.44,0.0,0.03,3.9691,20611.021,240997.256,75245.086,138370.855,52329.73499999999,29400.143,28719.614
1932-09-12,0.0,0.0,12.0,4.0,3.2495833333333337,43.44,0.0,0.03,3.9691,20611.021,240997.256,75245.086,138370.855,52329.73499999999,29400.143,28719.614
1932-10-12,0.0,0.0,9.0,2.0,3.2495833333333337,43.44,0.0,0.03,3.9691,20611.021,240997.256,75245.086,138370.855,52329.73499999999,29400.143,28719.614
1932-11-12,0.0,0.0,8.0,1.0,3.2495833333333337,43.44,0.0,0.03,3.9691,20611.021,240997.256,75245.086,138370.855,52329.73499999999,29400.143,28719.614
1932-12-12,0.0,0.0,9.0,2.0,3.2495833333333337,43.44,0.0,0.03,3.9691,20611.021,240997.256,75245.086,138370.855,52329.73499999999,29400.143,28719.614
1933-01-01,0.0,0.0,12.0,0.0,3.3755,43.47,0.0,0.04,4.2425,20611.021,240997.256,75245.086,138370.855,52329.73499999999,29400.143,28719.614
1933-02-01,0.0,0.0,12.0,1.0,3.3755,43.47,0.0,0.04,4.2425,20611.021,240997.256,75245.086,138370.855,52329.73499999999,29400.143,28719.614
1933-03-01,0.0,0.0,14.0,2.0,3.3755,43.47,0.0,0.04,4.2425,20611.021,240997.256,75245.086,138370.855,52329.73499999999,29400.143,28719.614
1933-04-01,0.0,0.0,15.0,2.0,3.3755,43.47,0.0,0.04,4.2425,20611.021,240997.256,75245.086,138370.855,52329.73499999999,29400.143,28719.614
1933-05-01,0.0,0.0,14.0,2.0,3.3755,43.47,0.0,0.04,4.2425,20611.021,240997.256,75245.086,138370.855,52329.73499999999,29400.143,28719.614
1933-06-01,10.0,10.0,15.0,2.0,3.3755,43.47,0.0,0.04,4.2425,20611.021,240997.256,75245.086,138370.855,52329.73499999999,29400.143,28719.614
1933-07-01,0.0,0.0,12.0,0.0,3.3755,43.47,0.0,0.04,4.2425,20611.021,240997.256,75245.086,138370.855,52329.73499999999,29400.143,28719.614
1933-08-01,0.0,0.0,14.0,1.0,3.3755,43.47,0.0,0.04,4.2425,20611.021,240997.256,75245.086,138370.855,52329.73499999999,29400.143,28719.614
1933-09-01,0.0,0.0,15.0,1.0,3.3755,43.47,0.0,0.04,4.2425,20611.021,240997.256,75245.086,138370.855,52329.73499999999,29400.143,28719.614
1933-10-01,0.0,0.0,14.0,2.0,3.3755,43.47,0.0,0.04,4.2425,20611.021,240997.256,75245.086,138370.855,52329.73499999999,29400.143,28719.614
1933-11-01,0.0,0.0,14.0,0.0,3.3755,43.47,0.0,0.04,4.2425,20611.021,240997.256,75245.086,138370.855,52329.73499999999,29400.143,28719.614
1933-12-01,0.0,0.0,15.0,1.0,3.3755,43.47,0.0,0.04,4.2425,20611.021,240997.256,75245.086,138370.855,52329.73499999999,29400.143,28719.614
1933-01-02,0.0,0.0,10.0,1.0,4.412,41.57,0.0,0.04,5.1509,20611.021,240997.256,75245.086,138370.855,52329.73499999999,29400.143,28719.614
1933-02-02,0.0,0.0,10.0,0.0,4.412,41.57,0.0,0.04,5.1509,20611.021,240997.256,75245.086,138370.855,52329.73499999999,29400.143,28719.614
1933-03-02,0.0,0.0,11.0,0.0,4.412,41.57,0.0,0.04,5.1509,20611.021,240997.256,75245.086,138370.855,52329.73499999999,29400.143,28719.614
1933-04-02,0.0,0.0,11.0,1.0,4.412,41.57,0.0,0.04,5.1509,20611.021,240997.256,75245.086,138370.855,52329.73499999999,29400.143,28719.614
1933-05-02,0.0,0.0,10.0,2.0,4.412,41.57,0.0,0.04,5.1509,20611.021,240997.256,75245.086,138370.855,52329.73499999999,29400.143,28719.614
1933-06-02,0.0,0.0,9.0,1.0,4.412,41.57,0.0,0.04,5.1509,20611.021,240997.256,75245.086,138370.855,52329.73499999999,29400.143,28719.614
1933-07-02,25.0,25.0,8.0,0.0,4.412,41.57,0.0,0.04,5.1509,20611.021,240997.256,75245.086,138370.855,52329.73499999999,29400.143,28719.614
1933-08-02,0.0,0.0,8.0,0.0,4.412,41.57,0.0,0.04,5.1509,20611.021,240997.256,75245.086,138370.855,52329.73499999999,29400.143,28719.614
1933-09-02,0.0,0.0,7.0,0.0,4.412,41.57,0.0,0.04,5.1509,20611.021,240997.256,75245.086,138370.855,52329.73499999999,29400.143,28719.614
1933-10-02,0.0,0.0,6.0,0.0,4.412,41.57,0.0,0.04,5.1509,20611.021,240997.256,75245.086,138370.855,52329.73499999999,29400.143,28719.614
1933-11-02,0.0,0.0,8.0,1.0,4.412,41.57,0.0,0.04,5.1509,20611.021,240997.256,75245.086,138370.855,52329.73499999999,29400.143,28719.614
1933-12-02,0.0,0.0,2.0,1.0,4.412,41.57,0.0,0.04,5.1509,20611.021,240997.256,75245.086,138370.855,52329.73499999999,29400.143,28719.614
1933-01-03,0.0,0.0,18.0,2.0,6.007928571428572,36.27,0.0,0.06,6.5516000000000005,20611.021,240997.256,75245.086,138370.855,52329.73499999999,29400.143,28719.614
